district_number,district_name,school_number,virtual_provider_number,english_language_arts_achievement,mathematics_achievement,science_achievement,total_points_earned,total_components,percent_of_total_possible_points,percent_tested,informational_baseline_grade_2023,grade_2022,grade_2021,grade_2019,grade_2018,grade_2017,grade_2016,informational_baseline_grade_2015,grade_2014,grade_2013,grade_2012,grade_2011,grade_2010,grade_2009,grade_2008,grade_2007,grade_2006,grade_2005,grade_2004,grade_2003,grade_2002,grade_2001,grade_2000,grade_1999,was_the_collocated_rule_used,collocated_number,charter_school,title_i,alternative_ese_center_school,school_type,percent_of_minority_students,percent_of_economically_disadvantaged_students,type,social_studies_achievement,middle_school_acceleration,graduation_rate_2021_22,college_and_career_acceleration_2021_22,school_name,number_of_students,ela_level1_num,ela_level2_num,ela_level3_num,ela_level4_num,ela_level5_num,ela_level1,ela_level2,ela_level3,ela_level4,ela_level5,number_of_students_math,math_level1_num,math_level2_num,math_level3_num,math_level4_num,math_level5_num,math_level1,math_level2,math_level3,math_level4,math_level5
51,PASCO,1411,NA,67,80,70,385,5,77,99,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,04,32.1,18,Combination,94,74,NA,NA,STARKEY RANCH K-8,1180,133,249,330,321,143,0.11271186440677966,0.21101694915254238,0.2796610169491525,0.27203389830508473,0.1211864406779661,1073,70,133,267,332,272,0.06523765144454799,0.1239515377446412,0.2488350419384902,0.30941286113699906,0.2534948741845294
51,PASCO,4301,NA,63,71,68,563,7,80,100,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,N,NA,NA,NA,N,NA,YES,NO,N,04,31.7,48.1,Combination,89,72,100,100,DAYSPRING ACADEMY,565,93,107,145,133,90,0.16460176991150444,0.18938053097345134,0.25663716814159293,0.23539823008849559,0.1592920353982301,354,30,47,111,102,62,0.0847457627118644,0.1327683615819209,0.3135593220338983,0.288135593220339,0.1751412429378531
51,PASCO,4302,NA,67,81,69,336,5,67,100,A,A,NA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,20,24.6,Combination,78,41,NA,NA,ACADEMY AT THE FARM,424,33,101,126,112,52,0.07783018867924528,0.23820754716981132,0.2971698113207547,0.2641509433962264,0.12264150943396226,400,30,38,124,120,88,0.075,0.095,0.31,0.3,0.22
51,PASCO,4307,NA,80,74,74,385,5,77,100,A,A,NA,A,A,A,A,A,A,A,A,A,B,A,A,A,C,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,47.9,3.1,Combination,86,71,NA,NA,COUNTRYSIDE MONTESSORI ACADEMY,247,10,38,82,65,53,0.04048582995951417,0.15384615384615385,0.3319838056680162,0.2631578947368421,0.2145748987854251,229,12,43,81,54,39,0.05240174672489083,0.18777292576419213,0.3537117903930131,0.23580786026200873,0.1703056768558952
51,PASCO,4321,NA,73,69,68,344,5,69,100,A,A,NA,A,B,B,D,C,C,D,C,B,A,A,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,N,04,42.3,72.5,Combination,94,40,NA,NA,ATHENIAN ACADEMY OF TECHNOLOGY AND THE ARTS,193,17,35,57,55,30,0.08808290155440414,0.18134715025906736,0.29533678756476683,0.2849740932642487,0.15544041450777202,163,7,24,54,42,36,0.04294478527607362,0.147239263803681,0.3312883435582822,0.25766871165644173,0.22085889570552147
51,PASCO,4323,NA,72,72,75,382,5,76,100,A,A,NA,A,A,A,A,A,B,A,A,A,C,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,41.4,18.8,Combination,89,74,NA,NA,IMAGINE SCHOOL AT LAND O' LAKES,543,58,87,145,171,82,0.10681399631675875,0.16022099447513813,0.26703499079189685,0.3149171270718232,0.15101289134438306,492,42,83,124,144,99,0.08536585365853659,0.16869918699186992,0.25203252032520324,0.2926829268292683,0.20121951219512196
51,PASCO,4326,NA,56,61,68,528,7,75,100,A,A,B,B,B,B,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,35.2,43.4,Combination,94,76,100,73,CLASSICAL PREPARATORY SCHOOL,704,120,183,197,127,77,0.17045454545454544,0.2599431818181818,0.27982954545454547,0.18039772727272727,0.109375,567,77,129,192,125,46,0.13580246913580246,0.2275132275132275,0.3386243386243386,0.2204585537918871,0.08112874779541446
51,PASCO,4327,NA,57,55,41,217,4,54,99,C,C,NA,A,B,C,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,N,04,24.1,69.8,Combination,64,NA,NA,NA,LEARNING LODGE ACADEMY,132,18,38,34,32,10,0.13636363636363635,0.2878787878787879,0.25757575757575757,0.24242424242424243,0.07575757575757576,131,25,28,39,27,12,0.19083969465648856,0.21374045801526717,0.29770992366412213,0.20610687022900764,0.0916030534351145
51,PASCO,4329,NA,47,49,37,277,5,55,100,C,B,NA,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,32.9,56.2,Combination,85,59,NA,NA,PLATO ACADEMY TRINITY CHARTER SCHOOL,348,89,94,80,63,22,0.2557471264367816,0.27011494252873564,0.22988505747126436,0.1810344827586207,0.06321839080459771,330,75,91,96,46,21,0.22727272727272727,0.27575757575757576,0.2909090909090909,0.1393939393939394,0.06363636363636363
51,PASCO,4330,NA,63,62,58,355,5,71,99,A,B,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,50.9,35.5,Combination,86,86,NA,NA,UNION PARK CHARTER ACADEMY,474,96,86,141,101,51,0.20253164556962025,0.18143459915611815,0.2974683544303797,0.21308016877637131,0.10759493670886076,415,88,74,115,83,54,0.21204819277108433,0.1783132530120482,0.27710843373493976,0.2,0.13012048192771083
51,PASCO,4332,NA,66,66,46,321,5,64,100,B,A,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,61.9,33.1,Combination,88,55,NA,NA,PINECREST ACADEMY WESLEY CHAPEL,596,95,113,161,155,72,0.1593959731543624,0.18959731543624161,0.2701342281879195,0.2600671140939597,0.12080536912751678,559,97,87,167,134,74,0.1735241502683363,0.1556350626118068,0.29874776386404295,0.23971377459749552,0.13237924865831843
51,PASCO,4333,NA,53,51,66,331,5,66,99,B,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,61.2,39.900000000000006,Combination,72,89,NA,NA,INNOVATION PREPARATORY ACADEMY,462,118,101,105,100,40,0.2554112554112554,0.21861471861471862,0.22727272727272727,0.21645021645021645,0.08658008658008658,417,111,91,110,63,38,0.26618705035971224,0.2182254196642686,0.2637889688249401,0.1510791366906475,0.09112709832134293
51,PASCO,7004,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,A,A,A,B,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,04,31,15.7,Combination,NA,NA,NA,NA,PASCO ESCHOOL-VIRTUAL FRANCHISE,397,60,92,94,98,51,0.15113350125944586,0.23173803526448364,0.2367758186397985,0.24685138539042822,0.12846347607052896,176,25,37,60,39,15,0.14204545454545456,0.21022727272727273,0.3409090909090909,0.2215909090909091,0.08522727272727272
52,PINELLAS,2261,NA,69,86,78,408,5,82,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,C,B,B,N,NA,NO,NO,N,04,24.9,27.4,Combination,92,83,NA,NA,MADEIRA BEACH FUNDAMENTAL K-8,1116,134,216,286,292,189,0.12007168458781362,0.1935483870967742,0.25627240143369173,0.2616487455197133,0.1693548387096774,866,42,78,209,280,256,0.04849884526558892,0.09006928406466513,0.24133949191685913,0.3233256351039261,0.2956120092378753
52,PINELLAS,3761,NA,62,66,60,333,5,67,100,A,B,NA,A,A,A,A,A,A,C,B,D,C,C,C,C,C,C,D,NA,NA,NA,NA,NA,N,NA,NO,NO,N,04,57.3,48.8,Combination,71,74,NA,NA,JAMES B. SANDERLIN K-8,509,90,100,120,122,79,0.17681728880157171,0.19646365422396855,0.2357563850687623,0.23968565815324164,0.15520628683693516,463,71,89,96,106,102,0.15334773218142547,0.19222462203023757,0.20734341252699784,0.22894168466522677,0.2203023758099352
52,PINELLAS,7004,NA,72,61,76,431,7,62,100,B,B,NA,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,04,40,19.900000000000006,Combination,74,26,86,36,PINELLAS VIRTUAL FRANCHISE,156,15,29,36,44,25,0.09615384615384616,0.1858974358974359,0.23076923076923078,0.28205128205128205,0.16025641025641027,98,13,16,26,19,17,0.1326530612244898,0.16326530612244897,0.2653061224489796,0.19387755102040816,0.17346938775510204
52,PINELLAS,7131,NA,73,70,68,349,5,70,99,A,B,NA,A,A,A,B,A,C,B,A,A,A,NA,A,A,A,NA,B,A,N,NA,NA,NA,N,NA,YES,NO,N,04,19.7,32.5,Combination,88,50,NA,NA,ACADEMIE DA VINCI CHARTER SCHOOL,239,27,44,59,65,44,0.11297071129707113,0.18410041841004185,0.24686192468619247,0.2719665271966527,0.18410041841004185,216,28,34,69,58,29,0.12962962962962962,0.1574074074074074,0.3194444444444444,0.26851851851851855,0.13425925925925927
52,PINELLAS,7151,NA,46,37,50,237,5,47,99,C,C,NA,C,B,C,B,B,A,B,A,C,A,B,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,46,58.6,Combination,66,38,NA,NA,ATHENIAN ACADEMY,278,86,68,66,44,17,0.30935251798561153,0.2446043165467626,0.23741007194244604,0.15827338129496402,0.06115107913669065,252,77,75,49,35,16,0.3055555555555556,0.2976190476190476,0.19444444444444445,0.1388888888888889,0.06349206349206349
52,PINELLAS,7171,NA,64,64,52,325,5,65,100,B,A,NA,A,A,A,A,A,B,A,A,A,A,A,A,A,B,A,A,N,NA,NA,NA,NA,N,NA,YES,NO,N,04,38.5,27.1,Combination,86,59,NA,NA,PINELLAS PREPARATORY ACADEMY,522,63,129,142,119,70,0.1206896551724138,0.2471264367816092,0.2720306513409962,0.22796934865900384,0.13409961685823754,478,71,98,144,115,51,0.14853556485355648,0.20502092050209206,0.301255230125523,0.2405857740585774,0.10669456066945607
52,PINELLAS,7181,NA,56,70,59,336,5,67,100,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,40.2,42,Combination,73,78,NA,NA,PLATO ACADEMY CLEARWATER,407,89,89,97,78,53,0.21867321867321868,0.21867321867321868,0.23832923832923833,0.19164619164619165,0.13022113022113022,349,49,57,113,79,51,0.14040114613180515,0.16332378223495703,0.3237822349570201,0.22636103151862463,0.14613180515759314
52,PINELLAS,7201,NA,78,76,25,179,3,60,96,B,NA,NA,A,C,C,A,B,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,N,04,23.2,96.2,Combination,NA,NA,NA,NA,ALFRED ADLER ELEMENTARY SCHOOL,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
52,PINELLAS,7281,NA,67,74,60,361,5,72,99,A,A,A,A,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,18.1,28.9,Combination,95,65,NA,NA,PLATO ACADEMY PALM HARBOR CHARTER SCHOOL,259,32,53,69,62,43,0.12355212355212356,0.20463320463320464,0.26640926640926643,0.23938223938223938,0.16602316602316602,225,20,35,71,51,48,0.08888888888888889,0.15555555555555556,0.31555555555555553,0.22666666666666666,0.21333333333333335
52,PINELLAS,7291,NA,55,59,50,307,5,61,100,B,B,NA,B,B,B,B,B,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,41.5,5,Combination,74,69,NA,NA,PINELLAS ACADEMY OF MATH AND SCIENCE,568,114,143,164,102,43,0.2007042253521127,0.2517605633802817,0.2887323943661972,0.1795774647887324,0.07570422535211267,506,98,111,135,107,55,0.19367588932806323,0.21936758893280633,0.26679841897233203,0.21146245059288538,0.10869565217391304
52,PINELLAS,7331,NA,78,90,75,420,5,84,100,A,A,A,A,A,B,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,31.2,36.3,Combination,98,79,NA,NA,DISCOVERY ACADEMY OF SCIENCE,345,16,64,94,102,69,0.0463768115942029,0.1855072463768116,0.27246376811594203,0.2956521739130435,0.2,299,6,27,62,101,105,0.020066889632107024,0.0903010033444816,0.20735785953177258,0.3377926421404682,0.3511705685618729
52,PINELLAS,7381,NA,43,47,42,255,5,51,100,C,C,B,C,B,B,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,41.8,54.8,Combination,64,59,NA,NA,PLATO ACADEMY LARGO CHARTER SCHOOL,244,69,70,51,28,26,0.2827868852459016,0.28688524590163933,0.20901639344262296,0.11475409836065574,0.10655737704918032,222,57,52,60,35,19,0.25675675675675674,0.23423423423423423,0.2702702702702703,0.15765765765765766,0.08558558558558559
52,PINELLAS,7481,NA,57,52,48,280,5,56,100,B,B,NA,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,29,42.5,Combination,73,50,NA,NA,PLATO SEMINOLE,252,46,63,70,50,23,0.18253968253968253,0.25,0.2777777777777778,0.1984126984126984,0.09126984126984126,228,56,42,70,42,18,0.24561403508771928,0.18421052631578946,0.30701754385964913,0.18421052631578946,0.07894736842105263
52,PINELLAS,7581,NA,64,73,53,354,5,71,100,A,A,A,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,23,32.1,Combination,87,77,NA,NA,PLATO ACADEMY CHARTER SCHOOL TARPON SPRINGS,260,38,53,75,66,28,0.14615384615384616,0.20384615384615384,0.28846153846153844,0.25384615384615383,0.1076923076923077,220,31,34,54,63,39,0.1409090909090909,0.15454545454545454,0.24545454545454545,0.2863636363636364,0.17727272727272728
52,PINELLAS,7681,NA,55,72,56,331,5,66,99,B,B,NA,A,A,C,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,34,44.5,Combination,87,61,NA,NA,PLATO ACADEMY OF ST.PETERSBURG,265,52,63,69,54,27,0.19622641509433963,0.23773584905660378,0.26037735849056604,0.2037735849056604,0.1018867924528302,247,30,38,77,62,40,0.1214574898785425,0.15384615384615385,0.3117408906882591,0.25101214574898784,0.16194331983805668
52,PINELLAS,7781,NA,48,59,53,289,5,58,99,B,C,NA,B,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,44,51.1,Combination,67,62,NA,NA,PLATO ACADEMY PINELLAS PARK CHARTER SCHOOL,393,104,99,89,70,30,0.26463104325699743,0.25190839694656486,0.22646310432569974,0.178117048346056,0.07633587786259542,351,78,65,95,68,44,0.2222222222222222,0.18518518518518517,0.2706552706552707,0.19373219373219372,0.12535612535612536
53,POLK,0261,NA,56,53,39,309,5,62,99,B,B,B,B,B,B,B,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,A,C,N,NA,NO,YES,N,04,65.6,92.4,Combination,85,76,NA,NA,ROCHELLE SCHOOL OF THE ARTS,546,114,129,130,121,53,0.2087912087912088,0.23626373626373626,0.23809523809523808,0.2216117216117216,0.09706959706959707,478,127,98,138,81,33,0.26569037656903766,0.20502092050209206,0.28870292887029286,0.1694560669456067,0.06903765690376569
53,POLK,0401,NA,68,71,61,372,5,74,100,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A,A,B,B,B,A,C,C,D,D,N,NA,NO,NO,N,04,69.4,77.4,Combination,92,80,NA,NA,DAVENPORT SCHOOL OF THE ARTS,828,98,174,211,219,125,0.11835748792270531,0.21014492753623187,0.25483091787439616,0.2644927536231884,0.15096618357487923,654,72,117,227,175,65,0.11009174311926606,0.17889908256880735,0.3470948012232416,0.26758409785932724,0.09938837920489296
53,POLK,0441,NA,67,70,65,336,5,67,100,A,A,NA,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,A,B,N,NA,NA,N,NA,YES,YES,N,04,56.7,92.5,Combination,80,54,NA,NA,RIDGEVIEW GLOBAL STUDIES ACAD.,972,115,202,253,261,141,0.1183127572016461,0.20781893004115226,0.2602880658436214,0.26851851851851855,0.14506172839506173,753,69,109,244,222,106,0.09163346613545817,0.14475431606905712,0.3240371845949535,0.2948207171314741,0.1407702523240372
53,POLK,0712,NA,42,37,39,241,5,48,100,C,C,NA,B,B,C,B,B,C,B,A,C,B,A,A,A,A,B,B,A,A,A,A,B,N,NA,NO,NO,N,04,73.6,97.8,Combination,55,68,NA,NA,JEWETT SCHOOL OF THE ARTS,461,142,123,117,56,23,0.3080260303687636,0.2668112798264642,0.25379609544468545,0.12147505422993492,0.049891540130151846,428,149,119,104,47,9,0.34813084112149534,0.2780373831775701,0.24299065420560748,0.10981308411214953,0.02102803738317757
53,POLK,0791,NA,34,37,44,348,7,50,99,C,C,C,C,B,C,C,C,C,C,C,B,B,C,C,C,C,C,C,B,C,C,C,D,N,NA,NO,YES,N,04,65.5,100,Combination,48,57,90,38,FT. MEADE MIDDLE/SR. HIGH SCHL,577,242,138,111,58,26,0.4194107452339688,0.2391681109185442,0.1923743500866551,0.10051993067590988,0.045060658578856154,314,96,89,92,28,8,0.3057324840764331,0.28343949044585987,0.2929936305732484,0.08917197452229299,0.025477707006369428
53,POLK,1032,NA,35,40,31,260,5,52,98,C,C,C,C,C,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,04,78.3,100,Combination,70,84,NA,NA,CITRUS RIDGE A CIVICS ACADEMY,1208,572,252,213,120,58,0.4735099337748344,0.20860927152317882,0.1763245033112583,0.09933774834437085,0.048013245033112585,1092,476,247,247,90,28,0.4358974358974359,0.2261904761904762,0.2261904761904762,0.08241758241758242,0.02564102564102564
53,POLK,1341,NA,31,24,21,183,5,37,98,C,C,C,D,D,F,F,C,D,F,D,C,C,B,C,C,B,C,C,B,C,C,C,C,N,NA,NO,YES,N,04,72.1,100,Combination,58,49,NA,NA,MCLAUGHLIN ACADEMY OF EXCELLENCE,528,290,109,73,37,17,0.5492424242424242,0.20643939393939395,0.13825757575757575,0.07007575757575757,0.032196969696969696,400,226,95,54,21,4,0.565,0.2375,0.135,0.0525,0.01
53,POLK,1671,NA,69,81,72,499,7,71,100,A,A,NA,A,A,A,A,A,A,A,B,A,A,A,A,B,A,B,B,A,A,A,C,C,N,NA,YES,NO,N,04,34.2,34.9,Combination,84,31,100,62,MCKEEL ACADEMY OF TECHNOLOGY,1234,161,220,327,295,221,0.13047001620745544,0.17828200972447325,0.26499189627228525,0.23905996758508913,0.17909238249594814,552,34,59,168,153,140,0.06159420289855073,0.1068840579710145,0.30434782608695654,0.27717391304347827,0.2536231884057971
53,POLK,1801,NA,35,37,37,364,7,52,97,C,C,NA,B,C,C,C,C,C,C,C,B,B,B,C,C,B,B,B,B,B,B,C,C,N,NA,NO,YES,N,04,59.4,100,Combination,59,65,84,47,FROSTPROOF MIDDLE/SENIOR HIGH,791,352,166,148,96,29,0.4450063211125158,0.20986093552465235,0.18710493046776233,0.1213653603034134,0.03666245259165613,410,143,118,113,32,4,0.348780487804878,0.28780487804878047,0.275609756097561,0.07804878048780488,0.00975609756097561
53,POLK,1861,NA,45,35,27,233,5,47,99,C,C,NA,B,B,B,B,C,C,C,B,A,B,A,B,C,A,B,C,N,NA,NA,NA,NA,N,NA,NO,YES,N,04,72.7,100,Combination,75,51,NA,NA,ROSABELLE W. BLAKE ACADEMY,431,132,105,107,68,19,0.3062645011600928,0.24361948955916474,0.2482598607888631,0.15777262180974477,0.04408352668213457,380,148,104,78,34,16,0.3894736842105263,0.2736842105263158,0.20526315789473684,0.08947368421052632,0.042105263157894736
53,POLK,7001,302,41,31,NA,72,2,36,95,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,04,NA,NA,Combination,NA,NA,NA,NA,POLK VIRTUAL INSTRUCTION PROGRAM,30,3,5,2,0,0,0.1,0.16666666666666666,0.06666666666666667,0,0,27,6,2,1,1,0,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.037037037037037035,0
53,POLK,7023,NA,50,32,63,376,7,54,96,C,C,NA,NA,NA,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,04,57.6,0,Combination,69,60,77,25,POLK FULL TIME ESCHOOL,341,72,89,90,56,36,0.21114369501466276,0.26099706744868034,0.26392961876832843,0.16422287390029325,0.10557184750733138,228,91,52,56,21,8,0.3991228070175439,0.22807017543859648,0.24561403508771928,0.09210526315789473,0.03508771929824561
53,POLK,8004,NA,NA,NA,NA,22,2,11,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,YES,A,04,77.7,100,Combination,NA,NA,14,8,NEW BEGINNINGS HIGH SCHOOL,194,143,24,14,3,3,0.7371134020618557,0.12371134020618557,0.07216494845360824,0.015463917525773196,0.015463917525773196,12,9,1,1,0,0,0.75,0.08333333333333333,0.08333333333333333,0,0
53,POLK,8005,NA,83,83,80,400,5,80,100,A,A,A,A,A,A,A,A,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,40.9,11.3,Combination,79,75,NA,NA,MAGNOLIA MONTESSORI ACADEMY,95,6,12,27,29,21,0.06315789473684211,0.12631578947368421,0.28421052631578947,0.30526315789473685,0.22105263157894736,86,8,7,24,27,17,0.09302325581395349,0.08139534883720931,0.27906976744186046,0.313953488372093,0.19767441860465115
53,POLK,8007,NA,38,40,27,200,5,40,98,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,87.2,38.3,Combination,48,47,NA,NA,NAVIGATOR ACADEMY OF LEADERSHIP DAVENPORT,574,183,176,111,76,29,0.31881533101045295,0.30662020905923343,0.19337979094076654,0.13240418118466898,0.050522648083623695,552,181,146,137,73,12,0.3278985507246377,0.2644927536231884,0.24818840579710144,0.1322463768115942,0.021739130434782608
53,POLK,8142,NA,69,71,76,382,5,76,99,A,A,NA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,32.9,40.6,Combination,87,79,NA,NA,BERKLEY ACCELERATED MIDDLE SCHOOL,621,93,111,135,159,119,0.1497584541062802,0.178743961352657,0.21739130434782608,0.2560386473429952,0.19162640901771336,295,28,49,101,95,20,0.09491525423728814,0.16610169491525423,0.3423728813559322,0.3220338983050847,0.06779661016949153
53,POLK,8171,NA,62,56,59,297,5,59,99,B,B,B,C,C,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,04,31.1,0,Combination,82,38,NA,NA,CYPRESS JUNCTION MONTESSORI,127,29,22,33,31,12,0.2283464566929134,0.1732283464566929,0.25984251968503935,0.2440944881889764,0.09448818897637795,115,23,20,26,31,9,0.2,0.17391304347826086,0.22608695652173913,0.26956521739130435,0.0782608695652174
54,PUTNAM,0112,NA,28,30,37,330,7,47,96,C,C,NA,C,C,D,D,C,C,C,B,D,D,D,C,C,C,C,C,C,C,C,C,C,N,NA,NO,YES,N,04,34.4,100,Combination,35,64,88,48,INTERLACHEN JR-SR HIGH SCHOOL,666,343,144,100,64,21,0.515015015015015,0.21621621621621623,0.15015015015015015,0.0960960960960961,0.03153153153153153,283,119,72,63,20,8,0.4204946996466431,0.254416961130742,0.2226148409893993,0.0706713780918728,0.028268551236749116
54,PUTNAM,0125,NA,85,81,85,633,7,90,100,A,A,A,A,A,A,A,A,C,C,B,A,B,A,A,C,B,C,B,NA,NA,NA,NA,NA,N,NA,NO,YES,N,04,32.8,84.89999999999998,Combination,95,87,100,100,Q.I. ROBERTS JR. - SR. HIGH SCHOOL,338,10,42,78,123,85,0.029585798816568046,0.1242603550295858,0.23076923076923078,0.363905325443787,0.2514792899408284,108,3,4,37,30,33,0.027777777777777776,0.037037037037037035,0.3425925925925926,0.2777777777777778,0.3055555555555556
54,PUTNAM,0261,NA,35,27,26,338,7,48,98,C,C,NA,C,C,C,D,D,C,D,C,B,B,C,B,C,C,C,C,C,C,C,C,C,N,NA,NO,YES,N,04,67.7,100,Combination,50,64,91,45,CRESCENT CITY JR-SR HIGH SCHOOL,656,271,162,118,73,33,0.41310975609756095,0.24695121951219512,0.1798780487804878,0.11128048780487805,0.05030487804878049,277,103,71,58,27,18,0.37184115523465705,0.2563176895306859,0.20938628158844766,0.09747292418772563,0.06498194945848375
54,PUTNAM,0301,NA,30,31,26,318,7,45,96,C,C,NA,C,C,C,D,C,C,C,NA,B,C,D,C,C,C,C,C,C,C,C,C,C,N,NA,NO,YES,N,04,50,100,Combination,43,57,89,42,PALATKA JR - SR HIGH SCHOOL,1020,499,247,137,102,33,0.4892156862745098,0.24215686274509804,0.13431372549019607,0.1,0.03235294117647059,424,185,106,89,32,11,0.4363207547169811,0.25,0.2099056603773585,0.07547169811320754,0.025943396226415096
54,PUTNAM,7004,NA,65,56,50,381,6,64,99,B,B,NA,C,F,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,04,35.9,41.099999999999994,Combination,59,NA,71,80,PUTNAM VIRTUAL FRANCHISE,28,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
55,ST. JOHNS,0341,NA,66,76,70,366,5,73,100,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,B,A,A,A,B,C,C,C,N,NA,NO,NO,N,04,31.6,19.5,Combination,88,66,NA,NA,MILL CREEK ACADEMY,1365,197,281,374,334,181,0.1443223443223443,0.20586080586080585,0.273992673992674,0.24468864468864468,0.1326007326007326,1254,115,179,335,379,244,0.09170653907496013,0.14274322169059012,0.2671451355661882,0.3022328548644338,0.19457735247208932
55,ST. JOHNS,0471,NA,76,83,80,323,4,81,99,A,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,04,36,8.1,Combination,NA,84,NA,NA,PATRIOT OAKS ACADEMY,1081,88,154,286,322,231,0.08140610545790934,0.14246068455134134,0.2645698427382054,0.2978723404255319,0.21369102682701202,906,50,116,189,286,267,0.05518763796909492,0.1280353200883002,0.20860927152317882,0.31567328918322296,0.2947019867549669
