y,d,s,g,c,fixorder,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot,temponly_tot
1920,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1920,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,2,0,2,0,0,0,2,0,
2021,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,10,48,0,58,17.2,0,55,3,0,1
2021,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2021,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,1,1,0,2,50,0,0,2,0,
2122,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,6,49,0,55,10.9,1,53,1,1.82,2
2122,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2122,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,1,1,0,2,50,0,0,2,0,
2223,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,7,47,0,54,13,1,53,0,1.85,4
2223,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2223,29,3802,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,1,1,0,2,50,0,0,2,0,
1718,29,4201,School Chart,High Minority/High Poverty/Title I,10,Teachers,25,31,0,56,44.6,4,47,5,7.14,8
1718,29,4201,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1718,29,4201,School Chart,High Minority/High Poverty/Title I,10,Other,2,0,1,3,66.7,0,0,3,0,
1819,29,4201,School Chart,High Minority/High Poverty/Title I,10,Teachers,24,29,0,53,45.3,2,45,6,3.77,13
1819,29,4201,School Chart,High Minority/High Poverty/Title I,10,Principals,1,0,0,1,100,0,0,1,0,
1819,29,4201,School Chart,High Minority/High Poverty/Title I,10,Other,2,1,0,3,66.7,0,0,3,0,
1920,29,4201,School Chart,High Minority/High Poverty/Title I,10,Teachers,17,39,0,56,30.4,0,0,56,0,8
1920,29,4201,School Chart,High Minority/High Poverty/Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1920,29,4201,School Chart,High Minority/High Poverty/Title I,10,Other,1,0,2,3,33.3,0,0,3,0,
2021,29,4201,School Chart,High Minority/High Poverty/Title I,10,Teachers,17,35,0,52,32.7,0,48,4,0,10
2021,29,4201,School Chart,High Minority/High Poverty/Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2021,29,4201,School Chart,High Minority/High Poverty/Title I,10,Other,1,0,2,3,33.3,0,0,3,0,
2122,29,4201,School Chart,High Minority/High Poverty/Title I,10,Teachers,17,37,0,54,31.5,1,48,5,1.85,9
2122,29,4201,School Chart,High Minority/High Poverty/Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2122,29,4201,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,2,2,0,0,0,2,0,
2223,29,4201,School Chart,High Minority/High Poverty/Title I,10,Teachers,12,32,0,44,27.3,0,41,3,0,5
2223,29,4201,School Chart,High Minority/High Poverty/Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2223,29,4201,School Chart,High Minority/High Poverty/Title I,10,Other,1,0,1,2,50,0,0,2,0,
1718,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Teachers,5,45,0,50,10,0,50,0,0,2
1718,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1718,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Other,1,0,1,2,50,0,0,2,0,
1819,29,4251,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,5,42,0,47,10.6,0,46,1,0,1
1819,29,4251,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1819,29,4251,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,2,0,0,2,100,0,0,2,0,
1920,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Teachers,2,46,0,48,4.2,0,0,48,0,1
1920,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1920,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Other,2,0,0,2,100,0,0,2,0,
2021,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Teachers,7,37,0,44,15.9,0,43,1,0,3
2021,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Principals,1,0,0,1,100,0,0,1,0,
2021,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Other,0,1,1,2,0,0,0,2,0,
2122,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Teachers,7,42,0,49,14.3,0,44,5,0,4
2122,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2122,29,4251,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
2223,29,4251,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,16,34,0,50,32,0,49,1,0,6
2223,29,4251,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2223,29,4251,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,1,1,2,0,0,0,2,0,
1718,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,10,38,0,48,20.8,0,47,1,0,3
1718,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1718,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,2,0,0,2,100,0,0,2,0,
1819,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,5,39,0,44,11.4,0,42,2,0,2
1819,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1819,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,1,1,0,2,50,0,0,2,0,
1920,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,4,40,0,44,9.1,0,0,44,0,1
1920,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1920,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,2,0,2,0,0,0,2,0,
2021,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,3,38,0,41,7.3,0,39,2,0,1
2021,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2021,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,2,0,2,0,0,0,2,0,
2122,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,5,34,0,39,12.8,0,37,2,0,2
2122,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2122,29,4381,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,1,1,2,0,0,0,2,0,
2223,29,4381,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,11,31,0,42,26.2,1,37,4,2.38,5
2223,29,4381,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2223,29,4381,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,1,1,2,0,0,0,2,0,
1718,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,22,28,0,50,44,0,45,5,0,8
1718,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,1,0,0,
1718,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,1,1,0,2,50,0,2,0,0,
1819,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,14,30,0,44,31.8,0,40,4,0,4
1819,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,1,0,0,
1819,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,2,0,2,0,0,2,0,0,
1920,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,11,34,0,45,24.4,0,0,45,0,2
1920,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1920,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,2,0,2,0,0,0,2,0,
2021,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,8,37,0,45,17.8,0,41,4,0,4
2021,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,1,0,0,
2021,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,2,0,2,0,0,2,0,0,
2122,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,7,38,0,45,15.6,0,42,3,0,3
2122,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,1,0,0,
2122,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,2,0,2,0,0,2,0,0,
2223,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,12,35,0,47,25.5,0,41,6,0,2
2223,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2223,29,6613,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,2,0,2,0,0,0,2,0,
1718,29,6615,School Chart,High Minority/High Poverty/Title I,10,Teachers,14,0,0,14,100,0,13,1,0,0
1718,29,6615,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
1718,29,6615,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,0,0,,0,0,0,,
1819,29,6615,School Chart,High Minority/High Poverty/Title I,10,Teachers,14,1,0,15,93.3,0,12,3,0,1
1819,29,6615,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
1819,29,6615,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,0,0,,0,0,0,,
1920,29,6615,School Chart,High Minority/High Poverty/Title I,10,Teachers,13,1,0,14,92.9,0,0,14,0,2
1920,29,6615,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1920,29,6615,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,0,0,,0,0,0,,
2021,29,6615,School Chart,High Minority/High Poverty/Title I,10,Teachers,23,1,0,24,95.8,0,20,4,0,5
2021,29,6615,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
2021,29,6615,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,0,0,,0,0,0,,
2122,29,6615,School Chart,High Minority/High Poverty/Title I,10,Teachers,20,1,0,21,95.2,0,14,7,0,5
2122,29,6615,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2122,29,6615,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,0,0,,0,0,0,,
2223,29,6615,School Chart,High Minority/High Poverty/Title I,10,Teachers,22,1,0,23,95.7,0,19,4,0,5
2223,29,6615,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2223,29,6615,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,1,1,0,0,0,1,0,
1718,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,19,0,0,19,100,0,17,2,0,1
1718,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,1,0,0,
1718,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,1,1,0,0,1,0,0,
1819,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,18,0,0,18,100,0,18,0,0,2
1819,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,1,0,0,
1819,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,1,1,0,0,1,0,0,
1920,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,18,0,0,18,100,0,0,18,0,3
1920,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1920,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,1,1,0,0,0,1,0,
2021,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,20,1,0,21,95.2,0,16,5,0,4
2021,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2021,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,1,0,1,0,0,1,0,0,
2122,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,19,0,0,19,100,0,16,3,0,5
2122,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2122,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,1,0,1,0,0,1,0,0,
2223,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,20,0,0,20,100,0,18,2,0,7
2223,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2223,29,6620,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,1,0,1,0,0,1,0,0,
1718,29,6621,School Chart,High Minority/High Poverty/Title I,10,Teachers,18,0,0,18,100,0,5,13,0,7
1718,29,6621,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
1718,29,6621,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,2,2,0,0,2,0,0,
1819,29,6621,School Chart,High Minority/High Poverty/Title I,10,Teachers,10,0,0,10,100,0,5,5,0,3
1819,29,6621,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
1819,29,6621,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,2,2,0,0,2,0,0,
1920,29,6621,School Chart,High Minority/High Poverty/Title I,10,Teachers,8,0,0,8,100,0,0,8,0,4
1920,29,6621,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1920,29,6621,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,2,2,0,0,0,2,0,
2021,29,6621,School Chart,High Minority/High Poverty/Title I,10,Teachers,6,0,0,6,100,0,4,2,0,2
2021,29,6621,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2021,29,6621,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,2,2,0,0,2,0,0,
2122,29,6621,School Chart,High Minority/High Poverty/Title I,10,Teachers,6,0,0,6,100,0,2,4,0,2
2122,29,6621,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2122,29,6621,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,2,2,0,0,2,0,0,
2223,29,6621,School Chart,High Minority/High Poverty/Title I,10,Teachers,4,0,0,4,100,0,3,1,0,2
2223,29,6621,School Chart,High Minority/High Poverty/Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2223,29,6621,School Chart,High Minority/High Poverty/Title I,10,Other,0,0,2,2,0,0,2,0,0,
1718,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,44,0,0,44,100,0,36,8,0,1
1718,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,0,0,,0,0,0,,
1718,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
1819,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,42,0,0,42,100,0,35,7,0,2
1819,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,0,0,,0,0,0,,
1819,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
1920,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,44,0,0,44,100,0,0,44,0,3
1920,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,0,0,,0,0,0,,
1920,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
2021,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,46,0,0,46,100,0,32,14,0,4
2021,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,0,0,,0,0,0,,
2021,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
2122,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,47,0,0,47,100,0,28,19,0,5
2122,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
2122,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,1,1,0,0,0,1,0,
2223,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,45,0,0,45,100,0,37,8,0,2
2223,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,1,0,0,
2223,29,6624,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,1,1,0,
1718,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,12,17,0,29,41.4,0,27,2,0,3
1718,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,2,0,2,0,0,2,0,0,
1718,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,1,1,2,0,0,2,0,0,
1819,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,2,33,0,35,5.7,0,33,2,0,1
1819,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,2,0,2,0,0,2,0,0,
1819,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,1,0,0,1,100,0,1,0,0,
1920,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,5,29,0,34,14.7,0,0,34,0,2
1920,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1920,29,6625,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,1,0,0,1,100,0,0,1,0,
2021,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,19,14,0,33,57.6,0,0,33,0,9
2021,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
2021,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,1,0,1,2,50,0,0,2,0,
2122,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,17,13,0,30,56.7,0,0,30,0,4
2122,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,1,0,0,
2122,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,1,0,1,2,50,0,0,2,0,
2223,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,21,10,0,31,67.7,0,0,31,0,7
2223,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,1,2,3,0,0,2,1,0,
2223,29,6625,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,1,0,0,1,100,0,0,1,0,
1718,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,29,1,0,30,96.7,0,19,11,0,9
1718,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,1,0,0,
1718,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,1,1,0,0,0,1,0,
1819,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,28,2,0,30,93.3,0,22,8,0,9
1819,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,1,0,0,
1819,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,1,1,0,0,0,1,0,
1920,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,24,4,0,28,85.7,0,0,28,0,7
1920,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1920,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,1,1,0,0,0,1,0,
2021,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Teachers,28,4,0,32,87.5,0,23,9,0,8
2021,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
2021,29,6626,School Chart,Mid-Range Minority/Low Poverty/Non-Title I,10,Other,0,0,1,1,0,0,0,1,0,
2122,29,6626,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Teachers,31,10,0,41,75.6,0,21,20,0,17
2122,29,6626,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Principals,0,0,2,2,0,0,2,0,0,
2122,29,6626,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Other,0,0,2,2,0,0,2,0,0,
2223,29,6626,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Teachers,27,4,0,31,87.1,0,1,30,0,15
2223,29,6626,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Principals,0,0,2,2,0,0,0,2,0,
2223,29,6626,School Chart,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,Other,0,0,4,4,0,0,1,3,0,
1718,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,35,13,0,48,72.9,0,40,8,0,4
1718,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,1,0,1,0,0,0,1,0,
1718,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
1819,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,36,16,0,52,69.2,0,29,23,0,9
1819,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1819,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
1920,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,35,15,0,50,70,0,0,50,0,9
1920,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1920,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
2021,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,39,10,0,49,79.6,0,36,13,0,13
2021,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
2021,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
2122,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,32,15,0,47,68.1,0,27,20,0,15
2122,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
2122,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
2223,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Teachers,26,16,0,42,61.9,0,31,11,0,11
2223,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Principals,0,0,1,1,0,0,0,1,0,
2223,29,6637,School Chart,Low Minority/Low Poverty/Non-Title I,10,Other,0,0,2,2,0,0,0,2,0,
1718,29,6644,School Chart,Mid-Range Minority/Low Poverty/Title I,10,Teachers,15,1,0,16,93.8,0,15,1,0,0
1718,29,6644,School Chart,Mid-Range Minority/Low Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1718,29,6644,School Chart,Mid-Range Minority/Low Poverty/Title I,10,Other,0,0,1,1,0,0,0,1,0,
1819,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Teachers,18,3,2,23,78.3,0,17,6,0,4
1819,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1819,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Other,0,0,1,1,0,0,0,1,0,
1920,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Teachers,21,3,0,24,87.5,0,0,24,0,4
1920,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
1920,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Other,0,0,1,1,0,0,0,1,0,
2021,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Teachers,20,3,0,23,87,0,19,4,0,6
2021,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
2021,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Other,0,0,1,1,0,0,0,1,0,
2122,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Teachers,25,3,0,28,89.3,0,21,7,0,5
2122,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Principals,0,0,1,1,0,0,0,1,0,
2122,29,6644,School Chart,Mid-Range Minority/Mid-Range Poverty/Title I,10,Other,0,0,1,1,0,0,0,1,0,
